"","gene.id","radius","size","observed.tau_b","p.Decay","time"
"4114","SLTM",4,1352,-0.00147064550016451,0.465,4.73456788063049
"55","PNMT",5,2696,-0.0282855043804631,0.036,4.06623792648315
"31065","CCDC97",3,739,0.0452015985851956,0.924,4.38518810272217
"56","SIAE",5,1355,-0.0464520550005529,0.015,4.9544038772583
"31066","CD300C",3,374,-0.029478256292679,0.252,4.53081798553467
"2755","RBM12",2,23,-0.0388038739841194,0.438,4.93620991706848
"31067","NQO1",3,728,-0.0295366107113296,0.166,4.55054998397827
"2756","PITPNB",2,27,-0.01258085593494,0.498,4.52233600616455
"4115","FAR2",4,45,-0.154677639950393,0.104,4.6296648979187
"2757","MUL1",2,44,-0.281723124543944,0.008,4.48670411109924
"2758","DFFB",2,40,-0.0657152077453526,0.311,4.09837198257446
"31068","H1FX",3,809,-0.0536146829170853,0.043,4.53936910629272
"31069","COX7B",3,655,-0.0557364570662099,0.038,4.05849194526672
"31070","ECHS1",3,521,-0.0219620495931258,0.272,4.40532279014587
"4116","CISD2",4,994,-0.0477076640066042,0.036,4.66072487831116
"31071","BCAP29",3,507,-0.0568820093878623,0.055,3.96310710906982
"2759","COX7A2L",2,89,-0.18188534311383,0.018,4.55339193344116
"31072","CTU2",3,40,-0.151574446387977,0.147,4.63133382797241
"2760","EVC",2,50,-0.12637881956134,0.18,4.07944202423096
"4117","IQCE",4,1100,-0.03822515642186,0.065,4.71971988677979
"31073","EFCAB7",3,642,-0.0766321782002128,0.014,4.04185318946838
"31074","MLX",3,400,0.0196450475779317,0.717,4.22890496253967
"2761","PSMG1",2,31,-0.170497320505608,0.15,4.49685907363892
"4118","NNT",4,1838,-0.00478393464351003,0.41,3.75548481941223
"2762","NADSYN1",2,52,0.0153555522678603,0.56,4.32950305938721
"31075","NADK",3,193,-0.014135862479986,0.353,3.75214004516602
"31076","BST1",3,365,-0.0551398936125864,0.092,4.3057701587677
"31077","CD38",3,947,-0.030996004625513,0.112,4.54800295829773
"31078","PTCD1",3,270,-0.0874246298156894,0.05,3.7907509803772
"2763","TMIGD3",2,74,-0.0788214322696919,0.272,4.35490393638611
"31079","FMC1",3,155,-0.051444239979197,0.244,4.35424780845642
"31080","OXLD1",3,215,-0.02212410525984,0.374,4.78158116340637
"31081","MRM1",3,155,-0.109619502011747,0.067,4.75310802459717
"31082","LYRM7",3,155,-0.0639447095068523,0.183,4.3481981754303
"4119","STARD5",4,97,-0.153392974214731,0.027,4.88627696037292
"2764","UQCR11",2,86,-0.0429065483425283,0.335,5.11650991439819
"4120","ACYP1",4,2036,-0.0252245317525251,0.087,3.70141911506653
"31083","COX7A1",3,159,-0.133168251261881,0.014,4.75508403778076
"2765","TMA7",2,115,-0.0925446278450228,0.139,4.49529314041138
"31084","SFTPB",3,873,-0.00184977104426589,0.489,4.10569405555725
"2766","COX15",2,118,-0.0427184723297282,0.301,4.53011703491211
"31085","COX10",3,224,-0.0622897569749845,0.125,4.9483208656311
"31086","SURF1",3,516,-0.045003853357353,0.093,3.97959995269775
"4121","SLC40A1",4,765,-0.108287001122474,0.000999000999000999,4.64205503463745
"31087","HEPH",3,157,-0.120162427328375,0.037,4.92227697372437
"31088","CPA3",3,524,0.00226655039133076,0.544,3.87609887123108
"31089","CPB1",3,544,-0.0069259600648032,0.432,4.34494400024414
"4122","PPOX",4,1482,-0.0289916101914027,0.087,4.43393397331238
"4123","TWNK",4,1327,-0.00792145033312766,0.375,4.81124806404114
"6","UROD",6,2048,-0.0108591938425304,0.288,5.24731612205505
"31090","NAGS",3,798,-0.0208335506056667,0.251,4.12884092330933
"2767","RANBP6",2,160,-0.0414884266753941,0.321,4.61139988899231
"31091","ASL",3,1133,-0.0505424031494475,0.017,4.56160807609558
"31092","IPO4",3,1154,0.00110346136460675,0.509,4.11303806304932
"2768","CPT1C",2,50,-0.0279961060027771,0.424,4.50647592544556
"2769","UEVLD",2,34,-0.284985223371506,0.015,5.15570497512817
"31093","SPATA5L1",3,623,-0.0244934927634901,0.244,4.07388114929199
"57","SGSH",5,1227,-0.0268165842561911,0.123,4.96705603599548
"2770","CARNS1",2,88,-0.108299817035044,0.114,4.46583104133606
"2771","PIP4P1",2,60,-0.0185104795894158,0.414,4.18337106704712
"31094","ATXN7L1",3,381,-0.00904659672994059,0.405,4.96720695495605
"2772","CRYZ",2,46,-0.0787721119771171,0.335,4.52408409118652
"2773","HMOX2",2,51,-0.0678958315184005,0.293,4.16043305397034
"31095","CRTC3",3,836,-0.021766300581633,0.244,4.42308902740479
"31096","DUSP10",3,1341,0.0437983408861473,0.966,4.11659812927246
"2774","JDP2",2,43,0.041079151696548,0.601,4.48878002166748
"31097","CSRP2",3,556,0.0115736695915693,0.603,4.37378001213074
"2775","DUSP8",2,65,-0.0429739961693621,0.359,4.22231507301331
"2776","CHRD",2,25,-0.251976315339485,0.06,4.51073694229126
"31098","HRK",3,1006,0.0391245897452949,0.942,4.56651997566223
"2777","AES",2,114,-0.0527468637769265,0.313,4.2769570350647
"31099","SNIP1",3,1602,0.0112855396220577,0.742,4.63387703895569
"31100","WFS1",3,225,-0.00762739254271382,0.464,4.97651100158691
"31101","FRAT1",3,1677,0.00621802025753826,0.608,4.21229600906372
"2778","UCK1",2,8,-0.436435780471985,0.139,4.67276120185852
"4124","DBI",4,1316,0.0105417768233568,0.656,4.18930888175964
"31102","MAP4K1",3,1326,0.0109138365348732,0.679,4.66912913322449
"31103","DOCK2",3,1205,0.0363136616366783,0.938,4.52885103225708
"31104","DOCK3",3,1007,0.0660200036069163,0.997,4.02272605895996
"31105","KIDINS220",3,1016,-0.0196650328879597,0.208,4.45167303085327
"2779","DOK2",2,126,0.0050395263067897,0.496,4.60941004753113
"31106","PDCD6",3,451,-0.0423147795567948,0.141,3.8224151134491
"2780","DOCK5",2,52,0.0499903873881646,0.634,4.47537302970886
"31107","MYO1F",3,499,-0.031551208834059,0.196,3.86156296730042
"31108","TCEAL4",3,92,-0.0835555997333781,0.179,4.87730097770691
"31109","TCEAL1",3,427,-0.0191219019321105,0.328,4.96273803710938
"31110","BMF",3,917,0.0208228213068387,0.777,4.01873922348022
"31111","AAMP",3,650,-0.0246076232281324,0.22,4.37085795402527
"31112","CMAS",3,50,-0.252754370458375,0.014,4.60499596595764
"2781","JMJD6",2,62,0.173716603599668,0.981,4.01403212547302
"31113","ZEB1",3,941,-0.0310551994287505,0.11,4.48678088188171
"2782","ENDOG",2,7,-0.534522483824849,0.145,4.73970007896423
"4125","DCXR",4,1707,-0.00646505910494316,0.388,4.51223993301392
"31114","ACO1",3,426,0.0173240712584309,0.677,4.31194710731506
"31115","ALDH5A1",3,910,-0.00601260607817607,0.442,4.14475107192993
"2783","DUSP2",2,54,-0.134792850362084,0.14,4.60523200035095
"31116","DUSP3",3,1237,0.0546915121745843,0.989,4.52760601043701
"2784","DUSP4",2,54,-0.150345871557709,0.118,4.20991611480713
"31117","ELK4",3,1415,0.0562383213885731,0.996,4.5202431678772
"31118","KRT8",3,757,0.0186316828867405,0.738,5.24426293373108
"31119","KRT19",3,757,0.0166518970778147,0.708,3.94952201843262
"31120","NEFH",3,763,0.00852150734762869,0.613,4.4391758441925
"31121","MAP3K12",3,1051,0.0300403178345185,0.863,4.10494709014893
"31122","DUSP16",3,1237,0.0487182541843103,0.974,4.48182606697083
"2785","CCM2",2,73,0.00919562098447075,0.528,4.54788613319397
"2786","DHPS",2,43,-0.111903357231008,0.205,4.64734220504761
"2787","KPNA6",2,77,0.00424117349487042,0.517,4.4582839012146
"31123","SULT1C3",3,73,0.0868889398332835,0.819,4.66542196273804
"31124","TPP2",3,267,-0.0154177710360264,0.386,4.51625490188599
"31125","KLHL8",3,626,0.011273678960523,0.652,4.35986185073853
"31126","LONP1",3,633,-0.0235579758207508,0.229,4.4605131149292
"31127","VSIG4",3,554,-0.0335628096249454,0.195,4.79264402389526
"31128","ADAP2",3,256,0.00833515235101931,0.593,4.90034198760986
"31129","SH3GLB2",3,1350,0.0261088811748004,0.896,4.54974389076233
"31130","CAMSAP3",3,35,-0.210922695764893,0.081,4.07832908630371
"4126","SLC2A3",4,1180,0.0760688469990179,0.999,4.51435995101929
"4127","ALG8",4,346,-0.0331477424213007,0.219,5.16446900367737
"31131","ALG10",3,337,-0.0589667007760823,0.082,4.58957481384277
"31132","ZMYND19",3,34,-0.255540400498261,0.028,5.24653816223145
"2788","MKLN1",2,25,-0.184773954174862,0.143,4.98183393478394
"2789","GID4",2,19,-0.104918596715284,0.331,4.55245113372803
"2790","ETFA",2,108,-0.110941239264941,0.11,4.54504895210266
"31133","DOK1",3,1695,0.0227178093636153,0.874,4.70524287223816
"31134","PTPN22",3,1108,-0.0182414808710746,0.225,4.08850193023682
"31135","CD274",3,1173,-0.0226949956980802,0.183,4.61302995681763
"31136","PDCD1LG2",3,1173,-0.0171915894849787,0.254,4.56786584854126
"2791","CD8A",2,142,-0.00317765599114962,0.469,4.30665302276611
"31137","CTNNBIP1",3,1366,-0.0167177229081857,0.233,4.50015091896057
"31138","FAM83B",3,620,0.0180624449666448,0.719,4.32749199867249
"31139","SMAP1",3,620,0.0128454163616693,0.675,3.94722104072571
"31140","SNX22",3,620,0.0210046064473578,0.745,4.31428289413452
"2792","POU2F3",2,33,-0.230796545586249,0.067,3.90813589096069
"31141","HCFC2",3,542,-0.00988492781697906,0.397,4.33281111717224
"31142","NKAPD1",3,317,0.0299950882441085,0.74,4.25002908706665
"31143","RABEP1",3,778,0.00536353443796323,0.56,4.08428907394409
"31144","YAF2",3,403,-0.0499679873135981,0.104,4.25852298736572
"31145","AUTS2",3,216,-0.0296981434989525,0.282,4.92280697822571
"31146","FBRSL1",3,190,-0.00915553199865832,0.43,4.48219013214111
"31147","FBRS",3,216,0.0126185244909712,0.568,4.9213330745697
"31148","NKAP",3,511,0.0616138914249462,0.957,3.89260911941528
"2793","KDM5C",2,64,-0.169869349532753,0.065,4.53754210472107
"2794","DNAH7",2,30,0.0266368500825213,0.581,4.4611930847168
"2795","DNALI1",2,30,-0.186457950577649,0.145,4.05888295173645
"2796","DNAH17",2,30,-0.0586010701815469,0.367,4.50321197509766
"31149","TGM2",3,992,0.00812151208867779,0.634,4.51941299438477
"4128","STARD4",4,97,-0.118099015545855,0.077,4.46088194847107
"2797","LGMN",2,40,-0.20067276721152,0.067,5.06750297546387
"2798","NDRG3",2,9,-0.267261241912424,0.283,4.3662691116333
"31150","SLC35E4",3,181,0.0630705997473164,0.799,4.28151202201843
"31151","KTN1",3,1166,0.0665152181118422,0.997,4.48208999633789
"2799","PSAT1",2,29,-0.370880173464887,0.004,4.56491303443909
"31152","NEO1",3,354,-0.0048666086158072,0.446,3.77071404457092
"31153","EXOC3L1",3,172,0.00445344525821706,0.541,4.79878497123718
"2800","PLEKHA7",2,35,-0.210922695764893,0.088,4.04642605781555
"31154","FMN1",3,965,-0.00375811360097007,0.435,4.46057796478271
"31155","LIMA1",3,965,0.00562068744706488,0.568,4.44160795211792
"31156","TNIK",3,1745,0.025177519279595,0.88,4.1933319568634
"31157","MDFIC",3,891,0.00247054320948001,0.526,4.42383813858032
"31158","ID2",3,1784,-0.0165345483168857,0.172,4.67608284950256
"2801","KRT1",2,39,-0.0683274194418581,0.305,4.11891102790833
"2802","PTPRF",2,110,-0.151149591441684,0.02,4.70237302780151
"31159","PTPRM",3,963,0.0119626605213838,0.652,4.01141595840454
"31160","SOX9",3,1293,-0.0240809495447347,0.147,4.53279900550842
"2803","TFF3",2,120,-0.00976382356186744,0.467,4.62486290931702
"2804","CBLL1",2,38,-0.222241977942777,0.062,4.1534481048584
"31161","SOX7",3,891,-0.00219371185051445,0.479,4.43194603919983
"31162","KRIT1",3,990,-0.0392373026928617,0.075,4.59811902046204
"31163","SOX13",3,911,-0.0099190090747151,0.356,3.99791407585144
"31164","STRADB",3,1121,-0.0372176348979764,0.067,4.65033292770386
"31165","STRADA",3,1121,-0.0412140472266819,0.055,4.66557598114014
"31166","ISCU",3,206,-0.132685622580112,0.009,4.4510669708252
"31167","TSN",3,915,0.0454905134590929,0.957,4.50974202156067
"4129","TCN1",4,1061,-0.0152966121409253,0.304,5.40851902961731
"2805","CBWD2",2,8,-0.472455591261534,0.106,3.78448510169983
"4130","METAP1",4,1071,-0.0236058368713636,0.176,4.65345597267151
"31168","CBWD1",3,8,-0.65033247714309,0.024,3.8341748714447
"31169","CBWD6",3,8,-0.65033247714309,0.027,4.27095413208008
"4131","CSTA",4,1433,0.0063014194832069,0.642,4.88536906242371
"2806","SERPINB1",2,28,-0.267261241912424,0.033,3.79125285148621
"31170","IGFALS",3,1045,0.0252313497333367,0.845,4.59678816795349
"31171","SERPINB6",3,300,0.00014924566916969,0.494,5.01776504516602
"4132","SERPINB9",4,1131,-0.00789123892005229,0.395,4.21251201629639
"4133","SERPINB13",4,1131,-0.00193737003426434,0.493,4.61269402503967
"4134","SERPINB3",4,1789,-0.0141562151941411,0.229,4.90102005004883
"4135","SERPINB4",4,1143,-0.008478507565631,0.382,4.22835898399353
"4136","OSBP",4,1322,-0.0292039465132083,0.089,4.82385206222534
"31172","VAPA",3,892,-0.0468789684919292,0.041,4.14227795600891
"2807","TNFRSF14",2,35,0.0100925182877386,0.521,4.52808284759521
"31173","SLC4A1AP",3,108,-0.0162635671020455,0.417,4.77367091178894
"31174","CNEP1R1",3,1585,0.0335147007192392,0.953,4.19835782051086
"31175","PPP4R3B",3,211,-0.0150612096880223,0.391,4.90470695495605
"2808","COCH",2,37,-0.0648398350106183,0.326,4.32212615013123
"2809","CYB5R3",2,69,-0.129117786771076,0.105,4.09034490585327
"2810","SETD2",2,127,-0.0127271266407989,0.399,4.64009809494019
"2811","NOX4",2,7,0,0.561,4.21382308006287
"2812","NFATC2IP",2,28,-0.128681338698575,0.292,3.98160409927368
"4137","ARSG",4,486,-0.0984989406361404,0.003,4.56616997718811
"4138","SUMF2",4,486,-0.0941149061006924,0.003,4.11538600921631
"4139","SUMF1",4,486,-0.10025255445032,0.003,4.57079792022705
"4140","ARSI",4,486,-0.0927223304247265,0.005,4.552973985672
"4141","ARSD",4,486,-0.100665169465421,0.003,4.10607695579529
"4142","ARSE",4,486,-0.103527686132684,0.002,4.54934787750244
"4143","ARSJ",4,486,-0.0922065616558503,0.004,4.14634203910828
"31176","ILVBL",3,729,-0.0501036631475532,0.046,4.51157307624817
"31177","USP20",3,555,-0.0965131674019421,0.004,4.27038288116455
"4144","CYP2A7",4,679,-0.054262656083917,0.03,4.04326701164246
"31178","GGCX",3,668,-0.022778005487636,0.242,4.39807295799255
"4145","EPHX2",4,743,-0.0648669809188877,0.009,4.5486888885498
"2813","OR51E1",2,173,-0.0864011636956346,0.094,4.2184591293335
"2814","C17orf75",2,9,-0.623609564462324,0.024,4.91611194610596
"2815","MRI1",2,15,-0.323669437485075,0.106,4.43719887733459
"2816","IDH1",2,88,-0.126788753549388,0.081,4.00243401527405
"2817","IDH3B",2,89,-0.0480236548077861,0.292,4.35321712493896
"31179","HSD3B7",3,243,-0.159736538961882,0.000999000999000999,3.74438500404358
"4146","CYP7B1",4,1149,-0.0725677326228253,0.003,4.68413901329041
"4147","HSD11B2",4,400,-0.140089175938807,0.000999000999000999,4.29007911682129
"31180","SERTAD4",3,1061,0.0476902938933931,0.97,3.98165106773376
"4148","PEPD",4,11,-0.291287632501768,0.139,4.85847401618958
"2818","GATB",2,10,-0.327956636699969,0.159,4.64490699768066
"4149","SPA17",4,1076,-0.0467864728955146,0.031,4.17164206504822
"31181","DHRS9",3,268,-0.0567131735310729,0.114,4.93404603004456
"31182","RDH10",3,268,-0.0640665611148558,0.073,4.90769600868225
"4150","SDR16C5",4,1967,-0.0342392303760093,0.032,4.48616480827332
"4151","CYP2R1",4,840,-0.0729615753355782,0.007,4.5869460105896
"4152","CRABP1",4,388,-0.0722567344795284,0.03,5.11404514312744
"31183","LBR",3,652,-0.0403139615440407,0.095,3.96885395050049
"4153","AARS2",4,2097,0.0143458188053293,0.803,4.08787679672241
"31184","ALG10B",3,337,-0.0794118147872398,0.031,4.96475219726562
"31185","KRTCAP2",3,34,-0.138749187018864,0.179,4.05826187133789
"31186","WDR83OS",3,34,-0.154165763354293,0.152,4.4577169418335
"31187","LRCH1",3,479,-0.021151692374066,0.315,5.03302407264709
"2819","NAALADL2",2,52,-0.0753114865744616,0.284,4.61221098899841
"31188","MADD",3,1183,-0.0140441171609038,0.322,4.59833288192749
"31189","POMT1",3,131,-0.0424227034634925,0.298,4.74279808998108
"31190","POMGNT1",3,131,0.0580224779439884,0.79,4.27097487449646
"4154","HOGA1",4,1660,-0.0172926003783936,0.169,4.77717399597168
"4155","L3HYPDH",4,471,-0.0241839938802965,0.25,3.94196701049805
"31191","SARDH",3,459,-0.0489552499107174,0.091,5.0688099861145
"31192","GCAT",3,574,-0.0405954945753146,0.118,5.13815498352051
"31193","GNMT",3,420,-0.0501333288678373,0.101,5.0461699962616
"31194","GLDC",3,625,-0.0501844116694513,0.059,3.98738789558411
"4156","HYI",4,908,-0.0391340115898899,0.053,4.55574202537537
"31195","CDYL",3,226,-0.0290980925992253,0.309,4.64182996749878
"31196","FGFRL1",3,840,0.0616153646797944,0.984,3.92078685760498
"4157","GPT",4,2371,-0.0122180974677802,0.239,4.32122182846069
"4158","GPT2",4,2371,-0.0122687449306352,0.245,3.90241599082947
"4159","SLC35F2",4,80,0.0118892166150476,0.548,4.63870191574097
"4160","BCKDK",4,1568,-0.0329646841748829,0.046,4.83556890487671
"4161","PPM1K",4,1568,-0.0332720250404119,0.042,4.4002730846405
"31197","ACAD8",3,427,0.0326458518910525,0.818,4.25671005249023
"31198","IVD",3,476,0.0194802832337438,0.706,4.30827593803406
"31199","OGDH",3,902,-0.0109161571429269,0.322,4.06487798690796
"2820","PDHX",2,107,-0.0563386490660971,0.237,4.55024194717407
"2821","APPL1",2,59,-0.146022180770079,0.111,4.0642409324646
"31200","PITPNA",3,718,0.0440687692090532,0.913,4.99866914749146
"2822","ABLIM2",2,86,-0.0699699322702539,0.268,4.48216509819031
"2823","ECI2",2,18,-0.142915487618757,0.262,3.86184406280518
"31201","TMPRSS6",3,346,0.016087748446134,0.596,4.77315187454224
"31202","CAMKK2",3,828,0.0543599900933916,0.97,4.3623321056366
"31203","PYGL",3,880,-0.0354940471227316,0.097,4.09534215927124
"31204","PPP1R3F",3,911,-0.023951980784442,0.183,4.37800407409668
"31205","TMEM35A",3,328,-0.111510707033239,0.005,4.15351891517639
"4162","CLIP2",4,2033,0.0333251832530442,0.966,3.62710881233215
"4163","DCPS",4,2410,0.0387614533404938,0.987,4.13592004776001
"112","PHIP",1,0,NA,1,3.79831099510193
"113","DDA1",1,0,NA,1,4.26078081130981
"2824","TAF15",2,12,0.259794366658822,0.819,4.30592799186707
"31206","HDC",3,689,-0.0210245640321703,0.233,3.9054000377655
"31207","JAGN1",3,431,-0.0738547172961592,0.025,4.18754887580872
"31208","FAM98C",3,115,-0.124111900118584,0.062,4.20880198478699
"31209","FAM98A",3,115,-0.0838799080312141,0.123,4.64615607261658
"31210","FAM98B",3,202,-0.152547007097169,0.005,4.20726013183594
"31211","ZBTB8OS",3,120,-0.121457254214239,0.062,3.60752105712891
"31212","RTCB",3,171,-0.167806664900411,0.003,4.11335492134094
"31213","PPP1R8",3,1261,-0.00408187854155903,0.407,4.13205099105835
"31214","RBM4",3,101,-0.0213597196555193,0.388,4.66653895378113
"31215","C2orf49",3,500,-0.0691425611029688,0.027,4.31476306915283
"2825","PIM1",2,108,0.00637731526259864,0.523,4.25393390655518
"2826","G3BP1",2,88,-0.0363893002076611,0.373,4.42526197433472
"2827","TRNT1",2,23,-0.241268655526195,0.121,4.90628290176392
"2828","TRNAU1AP",2,47,0.107626564827005,0.772,4.5738320350647
"31216","RBM3",3,644,0.0280800067226147,0.804,4.97077298164368
"4164","PRPF18",4,2015,0.00667895429709534,0.615,4.8252329826355
"31217","G3BP2",3,523,0.0300259548310201,0.788,3.7952868938446
"31218","DHX36",3,748,0.0433427063775879,0.918,4.29329609870911
"31219","SRFBP1",3,379,-0.0533255789111795,0.116,3.72446703910828
"2829","FAF1",2,78,0.00623875923915924,0.528,4.46476197242737
"2830","UBXN2B",2,13,0,0.555,4.98046278953552
"2831","UBXN2A",2,13,0,0.547,4.99863791465759
"2832","ANKZF1",2,12,-0.0371134809512603,0.522,4.4199550151825
"31220","NSFL1C",3,352,-0.0257855133026239,0.278,4.96615386009216
"31221","UBXN11",3,283,-0.00572790479929615,0.455,4.96011209487915
"4165","LSM14B",4,1227,-0.00666096315368406,0.365,4.20565700531006
"2833","ACE",2,78,0.0811038701090701,0.755,4.30287885665894
"4166","LSM14A",4,2443,-0.000370914760830925,0.481,3.78539419174194
"31222","DFFA",3,596,0.00336703185156501,0.547,4.35833716392517
"2834","SSBP3",2,4,-0.235702260395516,0.46,5.61080288887024
"4167","COMMD9",4,919,0.00113199881959142,0.535,4.05998301506042
"31223","NET1",3,1121,0.0557574179714722,0.993,4.45308113098145
"31224","CHN2",3,1121,0.052435427605384,0.99,4.48835110664368
"31225","MCF2L",3,1123,0.0522056208418603,0.99,4.01418900489807
"31226","ARHGAP45",3,1121,0.0556387754583977,0.993,4.45497703552246
"31227","ARHGAP4",3,1121,0.051992758355705,0.991,4.51047301292419
"31228","ARHGEF3",3,1121,0.0518422150400111,0.987,3.99271988868713
"31229","ARHGAP15",3,1121,0.051778330609894,0.99,4.47019696235657
"31230","ARHGAP22",3,1121,0.0538135060264811,0.991,3.99588894844055
"31231","SYDE2",3,1121,0.0538135060264811,0.991,4.46947383880615
"31232","ARHGAP18",3,1121,0.0563597568840047,0.993,4.46695899963379
"4168","EBP",4,651,-0.0976487461557981,0.003,4.15961098670959
"2835","FPGS",2,26,-0.255162090263605,0.072,4.96572089195251
"2836","SSBP1",2,54,-0.0980406117491817,0.262,4.23629403114319
"31233","CYB5A",3,69,-0.268620294737941,0.002,4.0277259349823
"2837","HBA2",2,23,-0.389587802846139,0.008,4.18403100967407
"2838","HBB",2,20,-0.226030630284234,0.127,5.08271193504333
"4169","VKORC1L1",4,1141,-0.0218880248485032,0.189,4.27790403366089
"31234","FUBP3",3,607,-0.00283840588899914,0.477,4.36618900299072
"31235","SPOUT1",3,274,-0.00856090224246694,0.45,3.58455204963684
"2839","SHQ1",2,45,-0.0548344080768443,0.348,4.17793297767639
"31236","PDK3",3,410,-0.0213603361139544,0.29,4.27058506011963
"2840","PDP1",2,28,-0.112843635474135,0.264,4.51100301742554
"31237","PDPR",3,367,-0.0122353979951312,0.391,4.98145794868469
"2841","PDP2",2,28,-0.124721912892465,0.234,4.95791006088257
"31238","MPP7",3,1347,0.0200639173366681,0.817,4.07903909683228
"31239","GRIK4",3,485,-0.0137358861928383,0.367,4.19685316085815
"2842","LLGL1",2,16,-0.306412938514171,0.115,3.9107449054718
"2843","SHANK2",2,42,-0.218217890235992,0.025,4.33610486984253
"31240","GCDH",3,459,0.019960878642843,0.707,4.3096649646759
"4170","DMGDH",4,1530,-0.0325214169667037,0.053,4.4179151058197
"4171","HTRA1",4,598,-0.020225495725365,0.281,5.04438900947571
"2844","USP35",2,105,0.00942909623973301,0.532,4.63826680183411
"2845","DNAH2",2,30,-0.00532737001650427,0.512,3.99043989181519
"2846","GAA",2,49,-0.119149201723911,0.157,4.48820185661316
"31241","GANC",3,254,0.00952647705279955,0.566,4.27084589004517
"31242","GBE1",3,308,-0.0747189609310083,0.042,3.79456400871277
"4172","AMY2B",4,1059,-0.0202718817704755,0.215,4.66730213165283
"2847","GYS1",2,270,-0.0738154384889639,0.057,3.65176606178284
"31243","YTHDF2",3,565,-0.0469251842345215,0.08,4.29254913330078
"4173","MGAM",4,1513,-0.0541103876106362,0.002,4.83234000205994
"31244","LYPD6",3,547,0.0413879777673939,0.885,3.81821990013123
"31245","MYOF",3,956,0.0351787787987815,0.913,4.36524510383606
"31246","AMD1",3,380,-0.00445227316938239,0.444,3.89511179924011
"2848","ELMO3",2,17,0.0428746462856272,0.571,4.86042189598083
"2849","SLAMF1",2,18,-0.0857492925712544,0.367,4.62563896179199
"58","ALG14",5,988,-0.00559836172565168,0.413,4.24257802963257
"59","ALG13",5,988,-0.00765263837805165,0.388,4.6652820110321
"2850","DPH3",2,45,-0.253609137355405,0.025,4.42856407165527
"2851","DPH1",2,21,-0.20149814827784,0.175,3.82425904273987
"31247","CYB5R4",3,675,-0.0204678283383568,0.262,4.31874799728394
"31248","CYB5R2",3,675,-0.0197859340036023,0.274,4.32000398635864
"31249","CYB5RL",3,675,-0.0246031875297712,0.222,3.87821793556213
"31250","OXNAD1",3,675,-0.0201378794667014,0.265,4.29018306732178
"2852","ESPN",2,26,-0.0110940039245046,0.482,4.59078192710876
"31251","RWDD4",3,8,-0.504184173365516,0.075,4.6610279083252
"31252","NEURL1B",3,1946,0.0651362833817142,0.999,4.6247889995575
"31253","MIB1",3,1827,0.0588931311258889,0.999,4.19957613945007
"31254","DSC2",3,39,0.0119187056225747,0.573,4.37754511833191
"31255","ENPEP",3,523,0.000227349497411671,0.513,4.20772504806519
"31256","C9orf3",3,523,0.00867175940127373,0.618,3.81310105323792
"31257","FKBP7",3,325,-0.0348124604145699,0.234,4.1860020160675
"31258","DAAM1",3,1167,0.047713501253501,0.98,4.0297429561615
"31259","INVS",3,642,0.019199761948405,0.706,4.26696610450745
"31260","CCDC88C",3,642,0.0144570255191132,0.663,4.30233478546143
"31261","PTK7",3,982,0.0544425264087025,0.983,3.99158620834351
"31262","SENP2",3,1188,0.0143309764536797,0.688,4.44155693054199
"31263","CXXC4",3,642,-0.00517956741620026,0.417,4.35235095024109
"2853","NKD1",2,52,-0.0961353603618549,0.259,4.07648992538452
"2854","NKD2",2,18,0.0196078431372549,0.559,4.33367896080017
"31264","DACT1",3,584,0.0172648395204484,0.679,3.83291602134705
"4174","FAM53C",4,1076,-0.0249256718024607,0.128,4.51485800743103
"31265","GSC",3,1261,-0.0313754496676323,0.092,4.53707504272461
"31266","CBX5",3,1071,0.047799083085682,0.971,3.9779269695282
"31267","MIER2",3,236,0.0368859971188418,0.761,4.80684304237366
"31268","UXT",3,711,-0.0224852531653278,0.237,4.34130191802979
"31269","RGS1",3,1267,-0.0233214789030464,0.172,4.16309595108032
"31270","PEX5",3,718,0.0164202689569566,0.714,4.43818593025208
"31271","MCCC2",3,659,-0.00156275699284333,0.482,3.99905896186829
"31272","ZDHHC8",3,139,-0.0461809615189334,0.269,4.71689605712891
"4175","XK",4,1734,0.0125858364946336,0.753,4.7730119228363
"2855","C1orf50",2,7,-0.534522483824849,0.143,4.06474781036377
"31273","SCMH1",3,168,-0.00196011079573707,0.467,3.96358489990234
"2856","DNM1L",2,18,-0.333333333333333,0.065,4.18986201286316
"2857","DICER1",2,31,-0.312363072350972,0.023,4.03804016113281
"31274","TARBP2",3,570,-0.0726284823066814,0.012,4.33563899993896
"31275","PRKRA",3,718,-0.046734313885456,0.053,4.01121687889099
"31276","AHNAK",3,340,-0.0427663161002276,0.163,4.90214705467224
"2858","CLPB",2,14,-0.377964473009227,0.082,4.23551106452942
"31277","DNAJC24",3,394,0.0807688940750456,0.968,3.70930004119873
"31278","CCDC12",3,815,0.0421612752352075,0.92,4.31672596931458
"31279","DPH5",3,821,-0.0507485598718422,0.034,4.0351390838623
"2859","CCDC130",2,82,-0.0674824897049532,0.29,4.4229941368103
"2860","DPH6",2,23,0.214461027134396,0.874,4.16544485092163
"31280","DPH7",3,394,0.0745152944332372,0.963,3.71066117286682
"31281","KIN",3,77,-0.0966322955181666,0.146,4.66689300537109
"2861","ZNHIT2",2,53,-0.0747142971044049,0.326,4.38225102424622
"2862","RECQL5",2,53,-0.0703849392343334,0.294,4.05132794380188
