"","gene.id","radius","size","observed.tau_b","p.Decay","time"
"352","ACTR2",4,9227,-0.029251596249424,0.000999000999000999,14.375725030899s
"353","ARPC2",4,9226,-0.0318017752235041,0.000999000999000999,14.4048080444336s
"354","ABI2",4,9113,-0.0464888043391467,0.000999000999000999,17.0265271663666s
"355","WASF2",3,7040,-0.0336371693519887,0.000999000999000999,17.2701449394226s
"356","VAV3",4,9123,-0.0455803631023675,0.000999000999000999,16.796324968338s
"357","BAIAP2",4,9114,-0.0470058144248328,0.000999000999000999,16.8385980129242s
"358","ARPC1A",4,9225,-0.0332859120462358,0.000999000999000999,14.7330369949341s
"359","NCKAP1",3,7047,-0.033987996936596,0.000999000999000999,16.8721451759338s
"360","WASF3",4,9111,-0.0463806551985371,0.000999000999000999,16.7933459281921s
"361","CRK",4,9198,-0.0387114384279819,0.000999000999000999,17.119236946106s
"362","WIPF2",4,8982,-0.0437247704442129,0.000999000999000999,16.4986891746521s
"363","DIAPH1",4,9002,-0.0387450566043909,0.000999000999000999,16.5708010196686s
"364","DOCK1",4,9085,-0.042222261114066,0.000999000999000999,16.8492159843445s
"365","EGFR",3,8555,-0.0288969259273295,0.000999000999000999,15.4454238414764s
"366","EPS8",4,8966,-0.0446995525311258,0.000999000999000999,16.5341608524323s
"367","FCGR1A",4,9129,-0.0318752006523111,0.000999000999000999,16.9594190120697s
"368","FCGR2A",4,9076,-0.0364161956030899,0.000999000999000999,16.8277180194855s
"369","FCGR3A",4,9074,-0.0322419351159128,0.000999000999000999,16.9252860546112s
"370","CYFIP1",5,9364,-0.0323989426705429,0.000999000999000999,14.348913192749s
"371","CYFIP2",4,9127,-0.0403673339458692,0.000999000999000999,16.8479490280151s
"372","NCKAP1L",4,9111,-0.0467266039231913,0.000999000999000999,16.8790509700775s
"373","ITGA4",3,7038,-0.0338997822911956,0.000999000999000999,17.1680121421814s
"374","ITGB1",3,8158,-0.0601308464318537,0.000999000999000999,17.9331810474396s
"375","KDR",4,9253,-0.0498341021592808,0.000999000999000999,14.7797958850861s
"376","MYH9",4,9098,-0.0518559128047823,0.000999000999000999,16.8176889419556s
"377","MYO1C",4,9078,-0.039816634330858,0.000999000999000999,17.0121288299561s
"378","MYO5A",4,9077,-0.0341166365042654,0.000999000999000999,17.0305290222168s
"379","MYO9B",4,9002,-0.0452697383086054,0.000999000999000999,16.6338920593262s
"380","MYO10",4,8939,-0.047718238440348,0.000999000999000999,16.5522859096527s
"381","NCK1",4,9215,-0.0344572353799522,0.000999000999000999,14.7233490943909s
"382","NCKIPSD",4,8982,-0.0435567423814274,0.000999000999000999,16.5762097835541s
"383","BRK1",4,9111,-0.0466941130601809,0.000999000999000999,17.0452859401703s
"384","MAPK1",3,8522,-0.0438328624660594,0.000999000999000999,15.3460309505463s
"385","MAPK3",3,8538,-0.0321633519487086,0.000999000999000999,15.185515165329s
"386","PTK2",3,7601,-0.0428454263897554,0.000999000999000999,14.6362879276276s
"387","PXN",3,7566,-0.0476228506736409,0.000999000999000999,17.2057371139526s
"388","ACTB",3,8450,-0.0325816740041775,0.000999000999000999,15.1392140388489s
"389","ELMO2",4,9049,-0.0514596414760139,0.000999000999000999,16.6404469013214s
"390","WIPF3",4,8982,-0.0433847214429776,0.000999000999000999,16.6346201896667s
"391","SHB",4,9054,-0.0424134900108159,0.000999000999000999,16.9512050151825s
"392","SOS1",3,8229,-0.0300933137486681,0.000999000999000999,17.7588520050049s
"393","SYK",4,9237,-0.0421629293016689,0.000999000999000999,14.2057240009308s
"394","ACTG1",3,7267,-0.0411492840030748,0.000999000999000999,17.3367230892181s
"395","VAV1",4,9153,-0.0453660930639368,0.000999000999000999,17.4603180885315s
"396","VAV2",4,9136,-0.0449114237683967,0.000999000999000999,16.7985179424286s
"397","VCAM1",4,9112,-0.0399274364848298,0.000999000999000999,16.769739151001s
"398","WAS",4,9005,-0.0439062740410178,0.000999000999000999,16.6071031093597s
"399","WIPF1",4,8996,-0.0420932417591857,0.000999000999000999,16.5734288692474s
"400","DIAPH3",3,5252,-0.0913070112936985,0.000999000999000999,16.2006089687347s
"401","WASF1",3,7330,-0.041381387142792,0.000999000999000999,16.8184928894043s
"402","WASL",4,9231,-0.0331698751272138,0.000999000999000999,14.7305870056152s
"403","FCGR2C",4,9076,-0.0366590069449558,0.000999000999000999,16.7522821426392s
"404","CD3G",4,9245,-0.0316386664102732,0.000999000999000999,14.9139020442963s
"405","BCAR1",4,9202,-0.0431167130317129,0.000999000999000999,17.439877986908s
"406","USP6NL",4,8807,-0.0335763012326563,0.000999000999000999,16.1944060325623s
"407","ELMO1",4,9073,-0.0443929992076048,0.000999000999000999,16.7241778373718s
"408","GFPT1",8,9396,-0.0152577962649607,0.022,16.0403010845184s
"409","GPI",5,9327,-0.0256113917252334,0.000999000999000999,15.9777798652649s
"410","HK1",4,8881,-0.0385564411952546,0.000999000999000999,16.0928800106049s
"411","HK2",4,8881,-0.0389498720125915,0.000999000999000999,15.9863300323486s
"412","HK3",4,8691,-0.0347231793173145,0.000999000999000999,15.5352468490601s
"413","MPI",8,9396,-0.0169921999991984,0.02,14.9351909160614s
"414","ASS1",7,9395,-0.0168885080700974,0.013,16.100702047348s
"415","GNPNAT1",8,9396,-0.0167718415726488,0.011,15.4885759353638s
"416","GFPT2",8,9396,-0.00615677375424674,0.221,15.3020310401917s
"417","AKAP9",3,7538,-0.0548985384267911,0.000999000999000999,14.1964840888977s
"418","KCNH2",5,8804,-0.0512517667348775,0.000999000999000999,16.396017074585s
"419","KCNN4",5,8834,-0.0415655173961382,0.000999000999000999,16.9626879692078s
"420","KCNQ1",4,8821,-0.0412337449410521,0.000999000999000999,16.0976498126984s
"421","KCNK5",5,9185,-0.0457845142315047,0.000999000999000999,14.3161821365356s
"422","CDH2",3,7321,-0.0467015174519931,0.000999000999000999,17.0054500102997s
"423","TICAM1",7,9395,-0.0154171088701852,0.021,17.347806930542s
"424","DDX58",7,9396,-0.0118356527064281,0.053,14.2363350391388s
"425","LY96",5,9373,-0.023679905762308,0.000999000999000999,14.1341860294342s
"426","TBK1",7,9395,-0.00319329319064711,0.339,17.0133609771729s
"427","IRF3",6,9391,-0.0160103036716924,0.019,15.4735140800476s
"428","IRF7",5,9374,-0.0262751636144178,0.000999000999000999,15.1475691795349s
"429","MAP3K1",4,9220,-0.0360705707692787,0.000999000999000999,14.5144720077515s
"430","MAVS",7,9396,-0.0177258631144902,0.009,13.4969599246979s
"431","MAP4K2",4,8880,-0.0530561264488138,0.000999000999000999,16.1789171695709s
"432","RPS27A",6,9394,-0.0151197642580463,0.023,16.0335471630096s
"433","IFIH1",7,9396,-0.0171311477776769,0.012,13.9973111152649s
"434","AZI2",2,162,-0.063395349635619,0.156,17.8536939620972s
"435","TLR3",6,9390,-0.0172770155378078,0.015,16.8514759540558s
"436","TLR4",5,9375,-0.0232926841593706,0.000999000999000999,14.5737369060516s
"437","TNFRSF1A",7,9395,-0.0130763526556766,0.04,17.0281231403351s
"438","TNFRSF1B",4,8913,-0.0277001621241621,0.000999000999000999,16.1810681819916s
"439","TRAF1",5,9352,-0.0284451302625877,0.000999000999000999,16.2502689361572s
"440","TRAF2",4,9238,-0.0166666392184755,0.015,14.325021982193s
"441","TRAF3",2,1898,-0.0340587985638379,0.031,16.9337751865387s
"442","TRAF6",7,9396,-0.0127347903389915,0.044,14.6895370483398s
"443","UBA52",6,9394,-0.0191877818727016,0.005,16.0209250450134s
"444","UBB",3,8813,-0.0269705225685055,0.001,16.0496280193329s
"445","UBC",4,9331,-0.0258163860641525,0.001,15.8901960849762s
"446","TRIM25",7,9396,-0.0207043829034705,0.005,14.7695569992065s
"447","SIKE1",4,8969,-0.0319273148192531,0.000999000999000999,16.4169979095459s
"448","CASP2",7,9396,-0.0194130150634633,0.007,14.0259149074554s
"449","RNF135",7,9396,-0.0177922002171108,0.009,13.8307220935822s
"450","TRADD",8,9396,-0.0174161150188273,0.011,17.143385887146s
"451","RIPK1",6,9391,-0.0134335079756837,0.04,14.626363992691s
"452","CRADD",5,9340,-0.0256747209920128,0.001,16.0885140895844s
"453","CD14",5,9375,-0.0218109720673045,0.002,14.6033670902252s
"454","MAP4K4",8,9396,-0.0121519573607335,0.066,16.7045910358429s
"455","BAG4",4,9148,-0.0255691067558696,0.000999000999000999,13.8120892047882s
"456","TBKBP1",9,9396,-0.00200175176899695,0.409,17.6924080848694s
"457","SNUPN",4,8775,-0.0357331710128177,0.000999000999000999,16.1176578998566s
"458","ALYREF",2,1942,-0.00288666352252396,0.436,14.2283611297607s
"459","DDX39A",4,8897,-0.0225217476330417,0.000999000999000999,13.6858789920807s
"460","SRRM1",7,9396,-0.0133453278835703,0.034,14.2403230667114s
"461","NXF1",5,9336,-0.0232282402838934,0.000999000999000999,16.3441209793091s
"462","IPO8",3,6433,-0.0291154249881286,0.000999000999000999,16.6522510051727s
"463","SLU7",7,9396,-0.0112667525557281,0.06,14.3455519676208s
"464","NUP50",3,7069,-0.0357730801777923,0.000999000999000999,17.0507121086121s
"465","NEK6",3,3747,-0.085075784932995,0.000999000999000999,15.3966829776764s
"466","CPSF4",6,9393,-0.0131812557430232,0.041,14.2579650878906s
"467","RNPS1",7,9396,-0.00701471699007625,0.181,14.2686178684235s
"468","NUPL2",3,7107,-0.0320977457405238,0.000999000999000999,16.8704588413239s
"469","DDX20",3,6401,-0.0199153371761674,0.024,14.1156148910522s
"470","XPOT",3,5137,-0.0665304951125193,0.000999000999000999,16.2346169948578s
"471","U2AF2",7,9396,-0.0138781020941019,0.03,14.4061698913574s
"472","HSPA12B",4,9045,-0.0355269948316212,0.000999000999000999,13.9277470111847s
"473","NUP35",3,7048,-0.0336842299738163,0.000999000999000999,17.6433839797974s
"474","NEK7",3,3747,-0.0846288691665663,0.000999000999000999,16.2348220348358s
"475","EIF4E",3,7844,-0.0111846675087263,0.114,14.7475640773773s
"476","U2AF1L4",7,9396,-0.0132470300428196,0.035,13.9377191066742s
"477","CASC3",7,9396,-0.0083450469110447,0.139,14.2812569141388s
"478","HSPA4L",3,5817,-0.0361239176527184,0.000999000999000999,16.719496011734s
"479","NCBP2",3,8084,-0.00201216478704483,0.435,14.9494740962982s
"480","NUP205",3,7056,-0.033633686451101,0.000999000999000999,16.9147851467133s
"481","NUP210",3,7472,-0.039786893159402,0.000999000999000999,17.1338338851929s
"482","NUP160",2,2988,-0.0835411192568853,0.000999000999000999,14.8300640583038s
"483","NUP188",4,9181,-0.0285772385345609,0.000999000999000999,17.3620340824127s
"484","NUP62",3,7628,-0.0338540003415659,0.000999000999000999,14.208046913147s
"485","HSPA12A",4,9046,-0.0351400257422594,0.000999000999000999,13.6708590984344s
"486","GEMIN5",5,9330,-0.0237559684536564,0.002,16.405632019043s
"487","CHTOP",4,8791,-0.0258962298271185,0.000999000999000999,13.5720489025116s
"488","AGO2",3,7681,-0.027492651318789,0.000999000999000999,14.5705449581146s
"489","NXT1",4,8766,-0.0241775426187139,0.000999000999000999,16.1891438961029s
"490","CPSF1",7,9396,-0.0146978794060023,0.023,14.4501030445099s
"491","HSPA1A",3,7836,-0.0200393400569672,0.019,14.6949751377106s
"492","HSPA1L",3,7597,-0.018766931411853,0.022,14.5166020393372s
"493","HSPA2",5,9376,-0.0212744673042165,0.001,14.3011150360107s
"494","HSPA4",6,9393,-0.0164125404146616,0.016,13.9622178077698s
"495","HSPA5",4,9145,-0.0295199260514281,0.000999000999000999,14.2150859832764s
"496","HSPA6",4,9107,-0.0262335298055348,0.000999000999000999,14.1309900283813s
"497","HSPA8",3,8627,-0.0147143173211021,0.049,15.5106987953186s
"498","HSPA9",4,9105,-0.0328510491626993,0.000999000999000999,16.8080580234528s
"499","BIRC5",2,3164,-0.130038429217588,0.000999000999000999,15.0058460235596s
"500","NUP43",2,2994,-0.081840269813875,0.000999000999000999,14.8590619564056s
"501","INCENP",2,2572,-0.0931195927310905,0.000999000999000999,14.6667170524597s
"502","KPNB1",3,6846,-0.0666221433892017,0.000999000999000999,14.2111070156097s
"503","MAGOH",7,9396,-0.00789629021781787,0.147,14.2618219852448s
"504","NCBP1",3,8138,-0.00211684854365154,0.423,14.5820741653442s
"505","NPM1",3,7129,-0.0711098493234062,0.000999000999000999,14.2215571403503s
"506","NUP88",3,7096,-0.0362207841613858,0.000999000999000999,17.3075480461121s
"507","GEMIN4",5,9330,-0.0234405781648553,0.002,16.4064559936523s
"508","HSPA14",4,9045,-0.0355270604588312,0.000999000999000999,13.5670740604401s
"509","CDC40",7,9396,-0.0127570079798267,0.043,14.4208090305328s
"510","HIKESHI",3,5612,-0.0400318943621256,0.000999000999000999,16.3354768753052s
"511","CPSF3",5,9364,-0.0201110068640684,0.003,14.4103138446808s
"512","PHAX",6,9389,-0.0168960221912425,0.013,14.0631241798401s
"513","NUP54",3,7048,-0.0337992467662135,0.000999000999000999,16.971559047699s
"514","CPSF2",7,9396,-0.0112554991358301,0.07,14.5020000934601s
"515","MAGOHB",7,9396,-0.0080297528083656,0.142,15.4887630939484s
"516","CDCA8",2,2521,-0.184773464694521,0.000999000999000999,15.461266040802s
"517","NDC1",3,7056,-0.0334557880117426,0.000999000999000999,16.9089260101318s
"518","NUP133",2,3014,-0.0788544852293427,0.000999000999000999,14.4845099449158s
"519","NUP107",2,3071,-0.0806331908271688,0.000999000999000999,14.802323102951s
"520","THOC2",5,9360,-0.0262319503368458,0.000999000999000999,13.9247748851776s
"521","RAN",3,7512,-0.0270868940605458,0.002,14.071280002594s
"522","RANBP2",2,3084,-0.0842840034012588,0.000999000999000999,14.7555930614471s
"523","RANGAP1",2,2352,-0.0968366399359039,0.000999000999000999,14.5176339149475s
"524","SRSF1",7,9396,-0.0133399080818434,0.037,14.3474049568176s
"525","SRSF2",7,9396,-0.014103644080846,0.03,14.1573581695557s
"526","SRSF3",6,9393,-0.0147421162158525,0.024,13.9468159675598s
"527","SRSF4",7,9396,-0.00980667181790453,0.106,14.3566279411316s
"528","SRSF5",7,9396,-0.00950718446777568,0.111,14.2638330459595s
"529","SRSF6",6,9393,-0.00933225092859415,0.113,14.0263609886169s
"530","SRSF7",6,9393,-0.0146694108858885,0.026,14.3088400363922s
"531","UPF3B",7,9396,-0.00843740232764383,0.136,14.5166521072388s
"532","SUMO3",3,7466,-0.0317153128284256,0.000999000999000999,14.0863399505615s
"533","SUMO2",3,7723,-0.0354105095052853,0.000999000999000999,14.6433019638062s
"534","SNRPB",3,7360,-0.00148807050857883,0.441,14.3794260025024s
"535","SNRPD1",7,9396,-0.0118240094099707,0.055,14.2940759658813s
"536","SNRPD2",7,9396,-0.0134063806310189,0.039,14.3118140697479s
"537","SNRPD3",3,7397,-0.00140266529914372,0.448,14.0096559524536s
"538","SNRPE",3,7355,0.00020041820717351,0.515,14.3787748813629s
"539","SNRPF",3,7375,0.00056612781397367,0.524,14.3408098220825s
"540","SNRPG",7,9396,-0.000298194700109936,0.471,14.0358300209045s
"541","SP100",3,7391,-0.0479087696119222,0.000999000999000999,14.39874792099s
"542","HSPA13",4,9045,-0.035547404893943,0.000999000999000999,13.9215199947357s
"543","TOP2A",2,1923,-0.211393442504168,0.000999000999000999,16.9978878498077s
"544","TPR",3,7232,-0.0322632905623665,0.000999000999000999,17.0410389900208s
"545","UBE2I",3,8131,-0.0388858191760524,0.000999000999000999,14.7929251194s
"546","SUMO1",3,8115,-0.0333980422084729,0.000999000999000999,14.8018770217896s
"547","SLBP",3,5290,-0.0196731574347894,0.032,16.3052020072937s
"548","NUP37",2,3022,-0.0801320953996397,0.000999000999000999,14.8414549827576s
"549","DDX39B",4,9032,-0.0292630101169938,0.000999000999000999,13.642529964447s
"550","THOC6",5,9344,-0.0237486127854929,0.000999000999000999,13.4252290725708s
"551","GEMIN7",5,9330,-0.0226888239970791,0.002,17.0440540313721s
"552","GEMIN6",5,9330,-0.0232848364512976,0.002,16.3481140136719s
"553","NUP85",2,3042,-0.080158449806096,0.000999000999000999,18.0440001487732s
"554","THOC7",7,9396,-0.0095275333114326,0.109,16.5177671909332s
"555","NUP214",3,7662,-0.0381173454443432,0.000999000999000999,14.5567710399628s
"556","AAAS",3,7056,-0.0341624471751968,0.000999000999000999,18.3068199157715s
"557","FIP1L1",5,9364,-0.0161391296113151,0.013,14.4265730381012s
"558","FYTTD1",4,8789,-0.0266624421644739,0.000999000999000999,13.6352858543396s
"559","POLDIP3",5,9349,-0.0254577735584098,0.000999000999000999,13.5408098697662s
"560","THOC3",3,5871,-0.0275330076957595,0.006,13.4568979740143s
"561","SARNP",4,8848,-0.0267654410043624,0.000999000999000999,13.6947050094604s
"562","RAE1",3,7096,-0.0340873671520851,0.000999000999000999,17.261351108551s
"563","GEMIN2",5,9330,-0.0234845007613813,0.002,16.3646421432495s
"564","THOC5",5,9353,-0.0160305763610619,0.013,13.6785628795624s
"565","SRSF9",6,9393,-0.011157210290088,0.077,14.2760400772095s
"566","CCNB1",2,3698,-0.137532503881786,0.000999000999000999,15.1211950778961s
"567","CCNB2",2,2636,-0.174370815383793,0.000999000999000999,14.7136840820312s
"568","NEK9",3,5236,-0.105025689179352,0.000999000999000999,16.1791160106659s
"569","AURKB",2,3339,-0.147782676161651,0.000999000999000999,14.5151309967041s
"570","SRSF11",7,9396,-0.0133368371050113,0.038,14.1995890140533s
"571","NUP155",3,7048,-0.0329975393318637,0.000999000999000999,17.253310918808s
"572","NUP93",4,9191,-0.027689643410723,0.000999000999000999,16.9705240726471s
"573","EIF4A3",7,9396,-0.00630401487248501,0.212,14.375617980957s
"574","DHX38",7,9396,-0.0110883538619202,0.067,14.2391681671143s
"575","CDK1",2,4109,-0.113616678034872,0.000999000999000999,15.4171319007874s
"576","ZC3H11A",4,8852,-0.0291389902375193,0.000999000999000999,13.3644530773163s
"577","POM121",3,7068,-0.0328363105481433,0.000999000999000999,17.0878751277924s
"578","NUP153",3,7649,-0.0342774388352736,0.000999000999000999,14.4518480300903s
"579","THOC1",5,9350,-0.0235879019751984,0.000999000999000999,13.4722011089325s
"580","ZSCAN32",8,9395,-0.0217906398593618,0.005,17.3607139587402s
"581","ZNF444",9,9396,-0.00964733318754341,0.097,15.6960921287537s
"582","ZSCAN20",9,9396,-0.00979333715933341,0.093,15.684219121933s
"583","ZNF397",9,9396,-0.00965579041949321,0.098,15.7424299716949s
"584","NR1H3",4,9090,-0.0287974748868031,0.000999000999000999,16.9678740501404s
"585","CITED2",4,9013,-0.0329816370823776,0.000999000999000999,16.4555530548096s
"586","DDX17",3,6722,-0.0240674735776771,0.004,13.5441410541534s
"587","CPT1A",6,9388,-0.0241309966033505,0.001,17.207258939743s
"588","EHHADH",4,9150,-0.0301245109857214,0.000999000999000999,16.8046259880066s
"589","ESR1",5,9379,-0.0240114996545903,0.002,14.5905530452728s
"590","HSD17B4",6,9388,-0.0287346531657676,0.000999000999000999,16.9381940364838s
"591","ME1",4,9140,-0.029473066958987,0.000999000999000999,14.2040679454803s
"592","ACOX1",5,9360,-0.0297282784544504,0.000999000999000999,16.6200709342957s
"593","PPARA",5,9376,-0.0243203775969896,0.001,17.4009170532227s
"594","NRIP1",6,9389,-0.0216876998125352,0.006,16.7852199077606s
"595","TRAPPC6B",4,8958,-0.0482290726135469,0.000999000999000999,16.3973400592804s
"596","TRAPPC8",5,8991,-0.0479656261600126,0.000999000999000999,16.902391910553s
"597","TRAPPC4",4,8991,-0.0478309911119724,0.000999000999000999,16.7976341247559s
"598","TRAPPC1",4,8958,-0.0482047645733177,0.000999000999000999,16.3614940643311s
"599","TRAPPC2",4,8958,-0.0483992288951513,0.000999000999000999,16.4264740943909s
"600","TRAPPC10",4,8958,-0.0483323983431315,0.000999000999000999,16.4513671398163s
"601","TRAPPC6A",4,8958,-0.0482167325428983,0.000999000999000999,17.2630410194397s
"602","DYRK1A",4,8766,-0.047213666011539,0.000999000999000999,16.1811859607697s
"603","SIRT1",8,9396,-0.00753602444830123,0.161,17.3676431179047s
"604","GPX1",6,9386,-0.0265176264823162,0.000999000999000999,17.0555970668793s
